date,399967.SZ,399975.CSI,399006.SZ,399707.CSI,399394.SZ,399990.SZ,399004.SZ,399811.CSI,399973.CSI,000300.SH,399976.CSI,399673.SZ,399959.SZ,399970.CSI,399986.CSI,000827.SH,399395.SZ,399966.SZ,399971.CSI,399803.SZ
20140904,8465.454,587.3838,1495.513,4648.53,6225.325,1472.896,3325.384,1938.05,1309.629,2426.224,1659.965,1432.033,1128.875,1864.216,3814.7743,1400.625,3845.292,3870.103,1787.309,1865.618
20140905,8550.412,592.4189,1489.835,4688.53,6256.784,1479.874,3343.087,1951.88,1313.645,2449.259,1675.917,1425.409,1141.781,1864.507,3835.9424,1410.614,3888.133,3900.989,1779.001,1860.665
20140909,8587.529,586.2428,1494.017,4636.91,6289.207,1486.878,3344.794,1951.94,1317.679,2445.224,1699.867,1431.756,1149.032,1885.572,3802.0561,1417.98,3873.167,3861.219,1786.383,1869.618
20140910,8631.827,581.5232,1504.914,4598.14,6278.85,1479.422,3333.026,1935.95,1327.45,2432.433,1696.994,1440.875,1156.749,1884.621,3767.0131,1422.785,3867.083,3822.001,1793.319,1883.795
20140911,8659.224,583.7566,1513.014,4616.08,6259.587,1471.759,3319.595,1933.78,1337.14,2423.454,1681.994,1446.427,1162.897,1880.76,3762.4506,1418.995,3843.523,3823.069,1795.393,1906.444
20140912,8909.825,585.3635,1524.121,4627.98,6293.295,1488.118,3337.513,1941.61,1368.968,2438.358,1692.11,1454.465,1194.823,1898.7542,3773.7721,1432.97,3878.534,3832.615,1801.65,1929.14
20140915,9005.597,586.538,1526.135,4632.62,6332.872,1522.364,3335.586,1951.17,1384.124,2437.189,1694.528,1454.074,1206.446,1919.3575,3760.042,1434.835,3905.809,3827.066,1804.013,1975.937
20140916,8558.641,567.3231,1473.13,4484.86,6182.192,1481.205,3243.41,1886.68,1315.474,2388.765,1631.287,1402.801,1145.057,1854.7361,3751.4838,1381.938,3819.374,3730.193,1729.124,1890.868
20140917,8509.829,569.4497,1479.118,4502.08,6237.975,1494.914,3264.919,1886.37,1302.392,2401.326,1633.389,1407.101,1138,1866.6859,3751.1894,1391.388,3860.796,3744.106,1737.371,1889.51
20140918,8504.8,573.7095,1490.787,4532.73,6332.687,1516.313,3276.221,1898.08,1297.419,2408.664,1637.738,1417.943,1133.738,1871.1096,3776.1425,1399.566,3854.866,3764.141,1740.656,1900.92
20140919,8746.279,577.1554,1499.124,4560.73,6398.645,1524.898,3293.66,1910.54,1338.809,2425.211,1654.676,1423.624,1173.864,1884.6871,3791.6346,1413.629,3865.277,3790.908,1754.03,1925.364
20140922,8581.045,568.2133,1483.353,4485.44,6344.474,1510.668,3231.769,1891.67,1312.176,2378.92,1625.314,1405.418,1151.155,1868.8805,3703.193,1389.292,3776.982,3709.383,1734.463,1902.302
20140923,8850.359,577.8502,1500.99,4560.08,6397.858,1520.596,3262.342,1914.75,1356.042,2399.462,1642.006,1422.131,1190.755,1892.8987,3721.9806,1408.424,3805.042,3757.971,1757.012,1935.851
20140924,9097.077,604.7094,1517.421,4761.47,6446.59,1555.926,3316.096,1932.55,1397.853,2441.864,1669.434,1439.043,1222.577,1909.6148,3774.7849,1429.737,3882.057,3899.923,1772.75,1967.73
20140925,9190.244,600.1604,1508.416,4721.05,6417.933,1546.943,3306.665,1924.88,1414.452,2436.965,1673.345,1431.333,1234.151,1907.8435,3756.5999,1428.76,3886.265,3872.824,1771.937,1970.368
20140926,9120.323,601.3553,1511.357,4727.54,6429.565,1548.013,3313.384,1921.17,1395.541,2437.201,1675.257,1436.841,1220.97,1912.7151,3749.221,1431.581,3876.627,3872.172,1777.866,1977.101
20140929,9257.783,608.6788,1526.175,4782.33,6473.675,1578.551,3325.175,1931.92,1411.573,2447.799,1688.387,1448.927,1240.306,1926.4313,3752.6462,1443.738,3879.579,3902.418,1792.177,2003.617
20140930,9269.501,607.7569,1540.874,4773.62,6518.765,1593.426,3330.891,1954.69,1403.351,2450.988,1693.359,1461.604,1238.973,1949.6931,3753.2041,1451.632,3907.479,3897.747,1803.977,2024.95
20141008,9474.601,610.595,1557.568,4793.92,6748.218,1599.116,3374.547,1962.51,1433.788,2478.383,1709.716,1472.37,1271.048,1955.1133,3786.8633,1471.41,3917.17,3922.103,1807.622,2045.557
20141009,9458.209,606.8176,1561.166,4769.35,6718.521,1620.715,3386.824,1972.88,1422.316,2481.955,1727.289,1478.454,1271.591,1959.5959,3783.117,1480.924,3961.42,3911.015,1822.98,2039.203
20141010,9453.358,605.576,1554.217,4753.02,6725.375,1615.142,3376.045,1967.42,1435.539,2466.789,1710.102,1471.283,1276.544,1954.2549,3765.079,1471.598,3906.961,3889.232,1812.527,2020.67
20141013,9540.583,600.7604,1548.327,4713.45,6773.567,1653.573,3363.637,1939.75,1453.557,2454.946,1709.75,1462.492,1297.006,1942.0967,3731.5597,1469.125,3933.481,3848.291,1806.254,2012.098
20141014,9509.056,599.6805,1539.119,4700.2,6738.882,1644.837,3355.037,1932.95,1447.637,2446.562,1705.208,1453.708,1291.696,1936.4425,3722.4709,1460.706,3915.254,3837.023,1799.993,2000.827
20141015,9378.478,621.8495,1545.623,4868.31,6878.295,1625.475,3376.688,1943.22,1427.972,2463.874,1697.721,1457.8,1267.383,1950.935,3740.7667,1462.371,3903.108,3951.074,1815.281,1991.606
20141016,9171.552,612.4861,1526.56,4796.61,6807.434,1593.729,3331.005,1902.89,1393.818,2444.395,1658.447,1441.762,1236.97,1925.5518,3754.8471,1448.232,3845.285,3903.539,1795.235,1956.722
20141017,9216.552,622.1281,1511.054,4873.33,6743.772,1559.495,3336.375,1904.01,1403.175,2441.732,1650.248,1428.349,1245.669,1910.4903,3738.3887,1429.082,3809.007,3948.108,1777.922,1952.057
20141020,9299.868,624.2695,1532.38,4884.13,6837.854,1575.027,3361.49,1923.14,1414.106,2454.711,1672.127,1441.189,1252.567,1940.1402,3753.2888,1444.518,3850.145,3960.132,1797.034,1984.7
20141021,9130.892,621.1393,1517.483,4859.32,6727.593,1552.467,3323.505,1911.99,1387.902,2433.391,1652.838,1428.872,1227.342,1927.4218,3724.9761,1433.837,3807.647,3941.178,1784.492,1962.745
20141022,9164.046,612.0777,1504.552,4791.25,6600.664,1533.469,3298.651,1894.17,1398.881,2418.641,1631.75,1414.967,1234.944,1914.5469,3727.8748,1417.964,3752.624,3917.242,1761.762,1948.349
20141023,9103.566,606.8511,1477.837,4746.25,6493.768,1513.461,3260.602,1867.98,1390.92,2395.936,1622.027,1390.405,1229.782,1889.39,3728.4857,1398.082,3679.481,3883.623,1729.84,1930.405
20141024,8984.528,603.1234,1477.588,4715.5,6505.059,1507.23,3243.954,1874.89,1370.324,2390.706,1619.432,1387.951,1211.339,1892.5206,3720.5852,1400.945,3685.996,3865.872,1736.116,1935.019
20141027,9043.158,582.0781,1492.01,4552.55,6576.096,1502.364,3224.185,1874.85,1384.769,2368.832,1626.414,1394.328,1222.724,1901.786,3656.8001,1414.692,3689.717,3754.799,1742.385,1960.142
20141028,9435.466,605.014,1522.052,4729.09,6684.291,1540.605,3291.804,1912.21,1441.192,2416.653,1663.551,1419.352,1277.27,1935.8656,3700.2566,1447.045,3772.838,3872.058,1773.665,2015.203
20141029,9539.672,622.479,1530.084,4863.22,6701.827,1557.504,3331.742,1925.39,1454.848,2451.384,1686.467,1425.113,1288.165,1954.3366,3744.611,1458.974,3816.973,3974.126,1785.312,2035.308
20141030,9418.481,626.1108,1525.767,4888.91,6698.28,1569.665,3332.219,1922.64,1432.664,2468.925,1678.816,1424.915,1268.042,1954.625,3794.1995,1453.75,3834.071,3985.093,1776.156,2032.288
20141031,9350.075,644.3418,1513.267,5030.49,6671.236,1597.058,3374.014,1915.29,1423.138,2508.325,1670.316,1411.623,1259.378,1948.9569,3936.7923,1449.084,3870.091,4102.316,1767.874,2024.13
20141103,9420.716,644.603,1529.892,5031.35,6662.364,1605.336,3386.001,1929.31,1432.67,2512.548,1680,1430.429,1262.955,1969.6129,3904.8906,1457.655,3885.337,4090.594,1783.512,2071.671
20141104,9349.394,645.6275,1516.396,5032.44,6570.411,1629.302,3377.567,1928.38,1422.547,2513.172,1663.467,1418.429,1255.544,1957.9776,3874.076,1451.238,3922.341,4086.177,1766.796,2069.991
20141105,9344.091,660.6282,1512.487,5142.58,6565.791,1599.854,3374.517,1908.47,1425.779,2503.448,1662.966,1419.053,1257.289,1953.272,3841.9589,1456.879,3856.667,4148.433,1757.544,2051.927
20141106,9401.117,661.1025,1532.52,5135.62,6595.715,1597.824,3386.922,1922.11,1427.775,2506.067,1671.356,1439.261,1258.001,1966.5982,3844.4463,1473.74,3872.164,4131.613,1775.584,2093.317
20141107,9316.762,682.8605,1522.625,5314.97,6525.46,1576.129,3374.882,1897.33,1419.151,2502.153,1649.351,1430.931,1249.94,1957.219,3867.6341,1457.217,3822.598,4237.96,1768.556,2068.702
20141110,9285.216,711.7744,1514.818,5539.26,6561.829,1599.757,3435.203,1900.5,1416.5253,2565.73,1660.821,1426.317,1248.307,1966.2233,3977.5505,1466.376,3890.777,4380.75,1783.9521,2072.608
20141111,8893.423,716.61,1461.508,5584.05,6415.428,1584.619,3377.1,1838.25,1358.8021,2558.612,1612.119,1377.054,1193.246,1905.8368,4096.6851,1419.92,3816.686,4407.42,1728.9105,2002.095
20141112,9036.248,749.7037,1475.753,5865.97,6467.648,1620.161,3425.128,1860.54,1380.4772,2594.318,1625.113,1393.917,1213.213,1929.1352,4086.9322,1438.597,3882.651,4575.111,1746.1353,2042.673
20141113,8679.539,737.4846,1442.859,5768.32,6375.485,1612.185,3385.307,1832.66,1319.7783,2579.75,1609.831,1362.042,1161.819,1900.3044,4066.6786,1416.24,3942.55,4544.757,1710.958,1994.696
20141114,8733.824,730.894,1441.213,5737.06,6426.718,1614.254,3386.504,1839.36,1327.7059,2581.093,1612.548,1358.048,1172.263,1898.0465,4044.6223,1411.771,3884.28,4529.661,1709.7244,1999.229
20141117,8888.228,722.0115,1471.685,5655.21,6493.333,1596.322,3384.974,1853.06,1349.1786,2567.101,1626.775,1387.221,1189.59,1922.1227,3978.3701,1423.795,3884.836,4449.027,1740.7416,2033.659
20141118,8879.771,714.3882,1481.86,5583.9,6465.636,1579.958,3368.786,1855.61,1346.1252,2541.416,1625.235,1401.399,1188.746,1930.7336,3901.8124,1424.36,3872.097,4385.46,1755.7582,2050.125
20141119,8933.298,710.9116,1505.552,5550.84,6510.14,1584.813,3374.952,1866.41,1347.2552,2537.223,1622.523,1430.954,1194.432,1955.0357,3895.8607,1428.959,3855.262,4368.688,1793.9016,2075.431
20141120,8833.53,722.5762,1494.591,5636.87,6462.316,1587.493,3363.934,1846.32,1330.3453,2537.099,1618.634,1422.227,1179.336,1943.5256,3898.8354,1423.261,3851.093,4441.846,1788.811,2070.766
20141121,8904.386,766.3922,1504.833,5994.55,6490.228,1595.063,3415.75,1854.39,1339.4859,2583.455,1629.005,1431.665,1189.453,1961.1236,3965.9053,1440.835,3896.584,4677.201,1819.4721,2090.053
20141124,9021.814,817.7084,1507.811,6397.37,6474.879,1631.055,3500.417,1868.56,1357.8322,2649.258,1645.938,1433.316,1206.885,2002.5576,3972.0123,1461.941,3997.728,4974.029,1844.031,2105.194
20141125,9161.463,820.8245,1541.922,6410.36,6543.502,1667.925,3561.187,1907.75,1376.9952,2685.561,1668.847,1468.696,1222.025,2051.2127,4029.5399,1485.53,4145.649,4989.29,1874.8392,2162.978
20141126,9257.532,862.3514,1554.22,6732.67,6559.475,1673.907,3583.122,1904.86,1396.8833,2723.018,1676.153,1475.911,1238.237,2073.7307,4129.4653,1496.871,4135.295,5244.362,1882.6691,2195.032
20141127,9339.857,915.3169,1563.409,7126.16,6591.114,1702.013,3620.629,1909.56,1403.2148,2754.49,1684.036,1484.624,1248.747,2075.8844,4196.9587,1505.295,4157.21,5510.848,1879.1557,2222.471
20141128,9235.569,910.9728,1570.851,7092,6560.432,1698.944,3653.05,1911.5,1384.1268,2808.819,1669.1228,1490.236,1231.051,2095.7484,4540.0293,1493.758,4134.706,5484.602,1876.0682,2228.648
20141201,9035.687,925.3568,1552.306,7198.48,6572.043,1750.676,3671.339,1885.42,1352.4859,2819.812,1649.5364,1473.681,1205.985,2083.8979,4505.9396,1477.005,4131.748,5539.405,1859.064,2193.219
20141202,9098.492,1006.7188,1565.417,7824.4,6608.873,1776.506,3769.437,1897.64,1360.9897,2923.94,1668.6512,1483.751,1215.534,2105.2348,4803.7983,1510.605,4201.626,5973.95,1872.3942,2200.396
20141203,9325.928,1029.0288,1604.447,8003.96,6661.408,1819.962,3874.317,1937.77,1405.9022,2967.549,1702.6376,1533.16,1253.835,2145.6363,4755.0502,1530.233,4491.047,6036.935,1928.8534,2204.033
20141204,9448.009,1116.8612,1621.845,8682.68,6762.279,1935.996,4011.18,1962.99,1426.156,3104.351,1716.3952,1551.136,1274.773,2198.763,5065.3105,1551.42,4629.042,6538.532,1955.4473,2246.801
20141205,10057.939,1228.5315,1581.907,9550.92,6623.521,1862.767,4000.562,1929.34,1540.6352,3124.885,1671.4053,1513.15,1375.192,2157.7992,5206.6565,1514.168,4487.79,6989.994,1906.9824,2185.933
20141208,10635.548,1341.2464,1567.163,10437.69,6594.022,1879.941,4152.926,1943.52,1648.4191,3252.881,1676.9416,1510.181,1464.792,2168.9184,5290.5241,1532.473,4566.486,7595.001,1913.6161,2177.3
20141209,9880.272,1303.7652,1504.623,10238.32,6446.817,1762.891,3979.235,1868.96,1523.4872,3106.913,1629.0615,1452.209,1349.656,2089.5333,4833.8745,1468.107,4371.179,7331.845,1883.2814,2055.741
20141210,10211.001,1311.6426,1572.685,10313.35,6668.873,1804.068,4145.529,1929.6,1571.7439,3221.546,1683.4967,1520.062,1390.449,2173.5633,5021.2443,1544.862,4521.343,7380.31,1991.5609,2122.265
20141211,10295.532,1218.2199,1587.665,9519.9,6673.313,1817.18,4136.879,1936.72,1586.2975,3183.012,1697.8835,1535.028,1400.776,2182.4134,4973.6582,1575.628,4544.369,6880.388,1980.3959,2176.839
20141212,10279.205,1249.6784,1623.569,9750.62,6708.683,1823.581,4150.263,1947.3,1580.0862,3193.227,1719.9499,1566.69,1397.365,2217.7979,4923.9025,1590.936,4597.873,7030.457,2018.9454,2207.506
20141215,10358.943,1292.6352,1657.498,10099.42,6836.569,1825.147,4173.547,1967.9,1589.7682,3217.228,1732.6832,1594.969,1406.256,2287.122,4826.5246,1615.389,4566.812,7237.754,2047.8932,2250.265
20141216,10461.61,1415.0925,1649.582,11055.12,6766.22,1874.397,4232.202,1967.35,1605.241,3303.402,1720.0826,1588.206,1422.871,2293.3212,5047.832,1612.351,4585.463,7895.038,2040.5609,2249.381
20141217,10251.296,1487.5379,1644.212,11644.09,6652.773,1824.424,4248.019,1924.09,1565.3689,3360.598,1692.5065,1584.585,1391.447,2282.9581,5396.0878,1577.903,4471.977,8228.752,2012.4405,2264.098
20141218,10587.131,1388.1661,1634.052,10904.14,6620.647,1820.188,4210.433,1928.96,1629.4782,3345.927,1681.2061,1570.164,1439.938,2266.697,5307.029,1593.858,4566.874,7874.065,2007.1954,2241.015
20141219,10444.122,1376.7209,1596.811,10840.11,6524.15,1856.886,4194.243,1898.65,1601.215,3383.167,1645.1216,1535.823,1418.018,2235.9239,5389.3411,1579.653,4619.532,7809.478,1958.403,2177.928
20141222,9882.001,1341.9123,1517.928,10572.91,6310.877,1892.994,4154.307,1835,1509.3892,3394.481,1574.1784,1469.722,1348.082,2126.1563,5669.5655,1530.785,4632.746,7684.291,1883.7249,2049.605
20141223,9492.128,1346.385,1496.534,10616.04,6272.387,1790.755,4104.457,1824.7,1448.8845,3324.924,1542.1434,1440.067,1293.143,2098.5506,5464.2921,1492.955,4448.628,7723.667,1856.2977,2032.713
20141224,9729.135,1247.5092,1519.798,9844.93,6354.845,1783.421,4031.274,1844.72,1493.5068,3230.385,1567.4419,1458.785,1329.216,2119.0067,5240.6987,1523.372,4433.701,7182.911,1883.8962,2074.971
20141225,9900.273,1297.9725,1529.468,10240.13,6366.875,1822.855,4110.372,1860.78,1520.0183,3335.419,1584.9466,1473.324,1353.79,2152.3443,5484.4369,1542.846,4517.385,7512.724,1902.8259,2103.587
20141226,10010.748,1419.5564,1536.082,11199.7,6383.116,1844.127,4216.4,1862.97,1530.0104,3445.839,1588.6187,1482.362,1372.974,2175.609,5669.4066,1548.009,4591.436,8183.516,1927.5108,2110.276
20141229,9890.245,1383.8746,1499.4,10937.84,6289.364,1819.113,4200.918,1840,1515.3763,3455.455,1552.3348,1449.026,1359.618,2123.1812,5670.2017,1530.939,4596.203,8185.989,1902.999,2054.171
20141230,9583.365,1415.6744,1460.108,11191.95,6269.429,1785.363,4161.901,1797.41,1461.9265,3457.554,1525.4282,1398.761,1310.022,2074.7469,5847.2349,1502.349,4515.696,8368.144,1831.3779,1990.909
20141231,9709.242,1436.1752,1471.764,11344.21,6315.331,1812.218,4256.736,1822.35,1484.602,3533.705,1541.6022,1407.625,1329.772,2098.616,6002.3838,1521.699,4556.611,8489.516,1829.761,2008.068
20150105,9716.435,1434.7995,1464.774,11346.81,6376.077,1959.923,4413.39,1850.97,1487.667,3641.541,1585.7193,1405.924,1336.34,2113.2812,6097.6867,1540.115,4886.724,8535.66,1849.7624,2011.37
20150106,10078.483,1420.1352,1539.828,11244.93,6609.244,1934.304,4467.26,1892.77,1553.3463,3641.059,1611.5112,1486.422,1388.286,2178.7195,6033.1077,1580.718,4838.034,8377.063,1931.9428,2075.817
20150107,9959.632,1460.9741,1523.387,11595.46,6555.931,1934.046,4451.35,1879.58,1531.0942,3643.79,1604.5651,1468.713,1371.068,2174.3396,5951.2096,1570.295,4933.27,8548.152,1915.0695,2061.755
20150108,9918.195,1407.5423,1541.887,11213.18,6570.684,1913.384,4401.062,1876.2,1526.4082,3559.259,1593.6035,1490.806,1366.833,2175.1429,5730.4935,1557.054,4797.65,8245.626,1926.6288,2073.712
20150109,9816.119,1399.9767,1553.239,11174.61,6539.632,1878.64,4354.779,1873.71,1504.6637,3546.723,1583.74,1503.308,1350.714,2172.6622,5788.8787,1537.597,4727.771,8280.066,1927.8977,2054.636
20150112,9612.253,1373.2645,1586.124,10983.72,6582.21,1833.968,4342.273,1877.1,1457.5401,3513.576,1589.1656,1540.037,1320.991,2198.1879,5713.6569,1512.15,4635.71,8203.681,1958.9317,2041.704
20150113,9805.946,1332.904,1601.168,10683.67,6647.116,1837.7,4369.416,1933.12,1485.1165,3514.04,1625.52,1552.009,1342.64,2233.7234,5676.3751,1535.921,4625.297,8017.107,1992.8667,2125.319
20150114,9830.275,1352.2272,1588.007,10863.66,6620.042,1806.14,4331.155,1923.41,1494.2786,3502.423,1616.0325,1540.923,1345.892,2220.8651,5771.8666,1533.289,4499.614,8066.61,1971.8219,2117.072
20150115,9888.84,1397.3069,1586.335,11226.62,6614.033,1843.667,4411.74,1932.28,1510.5792,3604.121,1621.0195,1544.678,1357.328,2237.4455,5984.4181,1550.342,4560.514,8441.872,1985.4157,2117.596
20150116,10044.113,1384.272,1639.555,11112.58,6663.057,1848.399,4445.911,1949.46,1526.8628,3635.146,1644.4354,1607.683,1376.845,2317.3267,6041.197,1568.652,4638.823,8404.644,2078.3132,2174.839
20150119,9634.291,1252.726,1630.065,10055,6570.06,1713.796,4181.454,1874.25,1469.5209,3355.155,1582.0319,1592.755,1318.613,2256.4701,5438.936,1511.277,4387.06,7615.374,2047.5301,2130.461
20150120,10034.647,1168.8135,1700.852,9400.92,6788.137,1747.868,4281.744,1947.85,1527.9917,3396.222,1637.2063,1663.132,1373.811,2353.2724,5453.5446,1564.134,4492.1,7280.377,2125.2076,2245.598
20150121,10319.771,1255.0608,1722.581,10076.94,6898.398,1798.4459,4425.128,1978.5,1578.6064,3548.885,1666.8829,1681.162,1418.834,2395.2192,5740.6709,1601.886,4677.58,7859.407,2162.4682,2282.775
20150122,10813.603,1265.4364,1744.037,10130.78,6965.414,1820.5759,4473.462,2015.89,1668.2245,3567.613,1699.0424,1702.435,1491.635,2417.2105,5712.7769,1617.704,4847.513,7900.594,2175.195,2317.081
20150123,10558.899,1288.8386,1697.288,10314.99,6884.437,1810.9742,4449.894,1985.29,1628.0173,3571.732,1681.1328,1649.343,1455.092,2357.8788,5748.037,1605.485,4794.703,8074.998,2118.0108,2271.196
20150126,10775.695,1302.1461,1739.79,10345.53,7019.241,1835.1194,4542.028,2015.49,1652.9294,3607.985,1717.5465,1696.572,1478.587,2434.8273,5711.8201,1631.19,4893.162,8113.805,2190.1233,2325.168
20150127,10829.211,1280.3945,1743.675,10174.46,7048.62,1822.4565,4512.457,2013,1665.2365,3574.931,1728.6118,1695.23,1487.362,2456.8757,5565.3368,1630.984,4875.974,7981.764,2182.7087,2322.768
20150128,10629.097,1275.654,1731.413,10179.68,7002.689,1798.4801,4445.568,1999.79,1623.6679,3525.323,1723.5517,1679.1,1456.576,2428.1073,5490.927,1621.812,4791.721,7895.692,2175.3406,2312.095
20150129,10507.722,1244.2311,1711.372,9922.85,6912.046,1797.794,4405.509,1989.69,1604.6963,3481.798,1710.1826,1659.946,1440.502,2419.4601,5378.0879,1609.897,4742.836,7740.38,2160.5629,2317.434
20150130,10363.562,1222.0928,1680.58,9755.1,6857.572,1768.822,4364.6,1972.67,1593.9222,3434.39,1685.073,1625.943,1423.081,2376.5986,5358.741,1594.711,4707.713,7571.466,2135.5404,2284.206
20150202,10392.377,1183.2201,1696.829,9446.47,6869.171,1741.3835,4300.249,1970.38,1603.0485,3353.96,1676.0176,1648.011,1429.388,2388.3879,5198.101,1577.084,4646.251,7318.654,2149.5187,2280.487
20150203,10543.354,1238.5878,1750.906,9896.05,6930.905,1774.1324,4394.51,2005.83,1620.8854,3437.445,1702.1556,1706.705,1447.86,2479.9702,5334.3532,1601.952,4702.626,7666.152,2211.2587,2356.648
20150204,10538.607,1221.1927,1757.739,9743.64,6855.161,1777.6456,4362.439,1976.51,1617.8983,3401.768,1704.3099,1717.247,1448.412,2480.9881,5228.8001,1592.282,4666.351,7531.346,2209.7637,2391.221
20150205,10368.701,1227.1878,1774.312,9772.63,6813.445,1753.2507,4338.037,1962.74,1582.7643,3366.946,1688.1375,1739.08,1420.252,2507.2111,5220.2186,1580.832,4581.392,7498.242,2263.7762,2398.97
20150206,10070.912,1232.5035,1730.966,9817.19,6721.604,1711.8663,4243.152,1916.52,1535.712,3312.42,1652.8666,1686.463,1374.735,2452.23,5147.6687,1549.672,4460.092,7506.936,2225.225,2315.106
20150209,10022.89,1292.4844,1708.845,10280.05,6693.196,1711.5546,4249.648,1894.1,1526.8319,3345.921,1646.8922,1660.88,1363.519,2440.2461,5193.0525,1535.846,4464.83,7813.595,2193.7007,2270.878
20150210,10174.736,1308.6489,1747.675,10403.06,6754.249,1726.7234,4354.647,1920.66,1548.458,3406.943,1670.7394,1708.96,1385.359,2505.492,5283.3693,1555.091,4530.01,7901.667,2252.449,2328.188
20150211,10338.273,1312.71,1772.845,10427.8,6852.227,1735.6975,4403.382,1954.87,1572.8615,3434.124,1687.7545,1733.536,1405.344,2575.2749,5270.9135,1566.452,4541.256,7977.304,2294.509,2350.455
20150212,10322.421,1304.8976,1788.809,10366.64,6894.316,1733.8459,4419.664,1973.4,1567.2564,3442.874,1702.8584,1746.303,1402.28,2603.8549,5255.2369,1578.292,4538.927,7948.309,2316.2917,2375.575
20150213,10487.999,1301.1229,1825.488,10345.81,7017.726,1759.6637,4476.171,1990.87,1592.7287,3469.828,1738.2928,1785.648,1424.073,2640.6372,5292.0228,1611.487,4621.534,7933.407,2379.4326,2408.114
20150216,10715.284,1296.2904,1896.628,10306.01,7176.006,1780.6408,4560.059,2050.69,1624.2338,3499.483,1808.2138,1869.558,1452.947,2750.7295,5261.883,1644.892,4661.169,7920.897,2498.2201,2488.675
20150217,10706.212,1308.3603,1894.306,10398.6,7201.475,1782.7868,4595.439,2050.65,1617.8635,3522.322,1840.7909,1864.524,1451.29,2762.096,5285.6656,1648.34,4670.114,8010.164,2504.4329,2477.572
20150225,10788.278,1279.4196,1876.745,10172.83,7201.286,1787.4736,4536.566,2057.53,1639.2274,3478.729,1825.0044,1844.644,1465.817,2713.3789,5220.569,1666.569,4619.366,7797.288,2434.2194,2465.536
20150226,10841.314,1345.5154,1880.388,10680,7181.513,1824.7143,4623.527,2065.58,1648.9195,3566.295,1834.7391,1849.085,1475.024,2735.3197,5340.0934,1683.412,4784.532,8136.008,2453.9195,2466.677
20150227,11106.057,1334.9438,1928.044,10595.05,7222.509,1831.1712,4643.487,2079.59,1694.4754,3572.843,1849.2713,1895.684,1513.007,2793.1852,5319.883,1695.855,4823.799,8087.67,2507.3467,2544.091
20150302,11227.923,1353.3671,1986.986,10744.15,7310.073,1863.0785,4713.513,2124.42,1708.6042,3601.265,1889.8388,1949.558,1529.878,2863.1787,5321.4632,1760.07,4955.947,8147.28,2534.1244,2614.411
20150303,11167.295,1296.9585,1961.743,10296.11,7274.745,1835.656,4598.151,2102.35,1702.9681,3507.9,1866.0407,1914.179,1530.425,2821.6146,5155.0839,1778.218,4985.789,7811.346,2477.9261,2568.499
20150304,11285.881,1293.336,2009.827,10258.49,7532.244,1862.9573,4659.282,2149.19,1714.5515,3530.822,1887.6322,1957.482,1543.552,2875.0354,5134.5404,1788.668,4979.865,7816.516,2549.2271,2604.452
20150305,11105.512,1297.242,2014.786,10293.49,7587.653,1851.4576,4633.994,2176.23,1686.6168,3496.344,1913.7412,1961.621,1518.599,2871.271,5019.5564,1791.262,4968.649,7782.44,2544.575,2619.852
20150306,10927.33,1288.8239,1951.398,10234.49,7415.877,1869.3844,4561.322,2133.68,1662.3954,3478.52,1871.9675,1900.62,1496.46,2787.0403,5051.7951,1754.791,5045.041,7717.462,2473.1915,2559.608
20150309,11125.453,1258.8024,1994.39,10000.27,7531.12,1885.1628,4618.634,2156.56,1679.1337,3537.75,1888.3047,1949.079,1522.319,2821.1752,5350.12,1770.595,5026.705,7641.838,2518.1148,2668.33
20150310,11143.111,1258.919,2045.322,9991.96,7636.542,1901.5174,4648.385,2191.67,1677.7872,3520.611,1903.6508,2009.724,1520.472,2877.0114,5218.3945,1786.279,5042.995,7600.698,2573.9998,2688.4932
20150311,11038.986,1260.8853,2035.829,9999.92,7558.159,1905.154,4625.397,2187.36,1663.8663,3524.653,1906.2816,1995.897,1504.887,2872.8812,5271.0532,1782.881,4995.565,7628.643,2569.5553,2678.9088
20150312,11010.17,1291.3416,2018.132,10242.58,7529.89,1914.9749,4653.507,2168.59,1660.1926,3592.844,1889.441,1982.038,1501.98,2855.7309,5538.8607,1770.093,5002.279,7856.455,2561.5829,2677.9248
20150313,11129.316,1294.3368,2069.072,10275.85,7634.175,1960.3607,4692.132,2181.67,1677.265,3617.657,1907.3248,2032.739,1516.351,2910.9641,5560.4554,1789.82,5027.466,7856.874,2602.8139,2729.9601
20150316,11472.343,1323.8708,2142.672,10520.05,7851.302,2006.4977,4818.476,2235.46,1726.2336,3705.671,1956.5866,2103.152,1559.123,3044.3858,5637.7511,1843.861,5130.309,8110.414,2705.8835,2829.9907
20150317,11700.539,1364.2524,2137.462,10829.83,7854.618,2033.9253,4870.879,2298.27,1763.3188,3757.122,1977.1432,2091.011,1591.983,3065.5698,5679.5448,1868.365,5212.938,8305.673,2706.8012,2842.6095
20150318,11907.931,1390.9633,2182.919,11026.97,7979.493,2072.6468,4981.53,2376.96,1793.9422,3846.055,2013.0918,2128.907,1623.027,3144.7092,5809.2847,1907.548,5324.952,8480.496,2769.7456,2901.039
20150319,11980.186,1382.292,2183.878,10970.92,7960.013,2079.927,4967.302,2360.83,1795.9377,3839.739,2032.8484,2123.015,1632.259,3160.6795,5741.5314,1922.787,5402.492,8368.725,2773.3632,2909.5084
